EMFb,EMFb,Ib,Ib
X,Y,X,Y
36.5490264255911,68.71660305343511,36.26230876216969,-6.97690839694657
37.117176634214196,56.750954198473266,36.80931849791378,-8.586832061068712
37.606050069541034,43.1196326335878,37.48713490959667,-10.291030534351151
38.08171070931851,31.391937022900777,38.189815400177025,-12.039729354614849
38.570584144645345,19.22232824427482,38.892495890757374,-13.750520471894518
39.13873435326844,7.437977099236662,39.521905424200284,-15.28880407124683
39.66328233657859,-4.708969465648863,40.23299405740296,-16.89521165857043
40.31947781008978,-16.72406315058987,40.923783031988876,-18.413167938931295
40.92246175243395,-29.54675572519085,41.64916550764952,-19.88167938931298
41.424547983310156,-44.86641221374043,42.379644347307774,-21.264721919302076
41.99269819193325,-57.64790076335879,43.09101182197497,-22.723520992366417
42.49478442280946,-70.4293893129771,43.9085535465925,-24.04634678298801
43.062934631432555,-82.39503816793888,44.74095966620307,-25.3516902944384
43.56502086230877,-94.81393129770993,45.573365785813635,-26.501635768811354
44.13317107093186,-106.96087786259545,46.4057719054242,-27.620501635768804
44.57108086628254,-118.69342966194108,47.238178025034784,-28.583969465648863
45.09770514603617,-129.20610687022906,48.07058414464535,-29.345419847328245
45.731919332406136,-140.04770992366412,48.90299026425592,-30.013631406761178
46.41766342141865,-151.7232824427481,49.73539638386649,-30.386586695747
47.119262865090406,-165.56536259541986,50.567802503477054,-30.759541984732834
47.8624826147427,-176.64718511450383,51.400208623087636,-30.86832061068702
48.605702364395,-186.6412213740458,52.2326147426982,-30.86832061068702
49.04568845618917,-195.45229007633577,53.06502086230877,-30.681842966194125
49.73539638386649,-202.37527262813524,53.89742698191934,-30.30888767720829
50.567802503477054,-211.4660577971647,54.729833101529906,-29.796074154852775
51.400208623087636,-218.10932388222466,55.56223922114049,-29.174482006543073
52.2326147426982,-221.48923118865866,56.394645340751055,-28.335332606324968
53.10152990264258,-226.76288167938935,57.22705146036162,-27.325245365321706
54.626216968011136,-231.61736641221364,58.05945757997219,-26.22191930207198
55.68115438108485,-231.8620501635769,58.89186369958276,-25.056434023991272
56.51356050069542,-232.3282442748091,59.709405424200284,-23.66173664122138
57.34596662030599,-232.3282442748091,60.53025034770516,-22.286895674300254
58.178372739916554,-232.3282442748091,61.34448887343534,-20.656727099236647
59.010778859527136,-232.3282442748091,62.15353665805684,-19.058069792802627
59.8431849791377,-231.74550163576885,62.84248956884562,-17.54898218829517
60.67559109874827,-230.69656488549617,63.555980528511824,-15.941475826972024
61.50799721835884,-228.59869138495094,64.26466683525098,-14.34385843164469
62.340403337969406,-226.0346237731734,64.96842837273994,-12.647900763358777
63.17280945757999,-221.6057797164667,65.67002781641169,-10.86211832061069
64.00521557719055,-216.47764449291162,66.3618978379062,-9.231263011797367
64.83762169680112,-208.43579607415484,66.97809457579973,-7.52170801526718
65.67002781641169,-198.99536532170112,67.48018080667595,-6.030534351145036
66.47270514603618,-189.0887404580153,68.14562523707171,-4.464781401804302
67.30086429564872,-178.36627589967281,68.74860917941587,-2.8235793044953326
67.82371349095968,-168.692748091603,69.27315716272601,-1.2914122137404647
68.40507649513214,-156.45515267175574,69.9509735744089,0.4871183206106835
69.17141863699584,-143.1297709923664,70.62878998609182,2.2221374045801454
69.90142559109876,-131.70801526717548,71.25904033379695,4.006106870229004
70.54554937413074,-117.29484732824426,71.91968011126566,5.802162849872765
71.14012517385258,-103.75190839694653,72.58692628650904,7.603053435114504
71.72148817802506,-90.19083969465652,72.98331015299027,8.400763358778626
72.31606397774688,-77.59064885496184,,
72.80493741307373,-65.38704675572518,,
