Va,Va,Vb,Vb,Vc,Vc
X,Y,X,Y,X,Y
43.02471346704873,-64.61491275899675,42.412249283667634,-190.3125,45.10709169054442,187.59610141766632
43.86685171919771,-54.169250954198446,42.9022206303725,-201.63227576335873,45.964541547277946,179.78735005452566
44.726002865329534,-43.50667938931298,43.392191977077374,-213.8698711832061,46.82199140401147,172.67788985823339
45.47457020057307,-32.77385496183206,43.897474928366776,-223.45598759541986,47.679441260744994,166.26772082878952
46.17277936962752,-20.781011450381698,44.739613180515775,-230.3469193020719,48.53689111747852,158.10932388222463
46.713108882521496,-7.337786259541986,45.597063037249285,-229.99727371864776,49.39434097421204,149.48473282442748
47.25071633237823,6.610806297709928,46.45451289398281,-226.0346237731734,50.251790830945566,138.29607415485276
47.74068767908311,20.888000954198503,47.31196275071633,-225.8015267175573,51.093929083094565,125.92736164122141
48.2459706303725,34.45133587786262,48.16941260744987,-228.4821428571429,51.735315186246424,115.3101145038168
48.53689111747852,46.68893129770993,49.026862464183395,-231.97859869138495,52.434390466267274,103.87187716863286
48.93936758084324,56.712104689203954,49.88431232091692,-234.89231188658664,53.17936962750717,91.47853053435114
49.27184813753583,68.85257633587787,50.74176217765044,-233.26063249727372,53.91432664756448,79.07776717557255
49.65682562423251,80.72110141766632,51.59921203438397,-227.31665757906217,54.68380437613962,68.34576682859125
50.21504297994271,94.90505725190843,52.45666189111749,-220.2071973827699,55.411801575931236,59.94632633587787
50.74176217765044,109.9165076335878,53.314111747851015,-213.09773718647762,55.92145927138765,51.11777535441661
51.880945558739256,133.331106870229,54.17156160458454,-207.15376226826606,56.607808022922654,42.60973282442751
52.55688330294349,144.88636363636365,55.02901146131806,-201.4428844056706,57.391373311502264,33.05275354416574
53.178008595988544,158.73091603053433,55.88646131805159,-195.382360959651,57.80041189111749,22.927600190839712
53.695200573065904,171.96564885496184,56.74391117478511,-188.97219193020726,58.43653946340194,11.60782442748092
54.280444126074514,184.74713740458017,57.601361031518636,-182.09582878953108,59.05766475644701,-2.352099236641209
54.79763610315187,198.28403307888038,58.45881088825216,-175.45256270447112,59.50874948833402,-14.965239912758989
55.39648997134671,210.75429389312978,59.316260744985684,-168.11000545256275,59.98122185837087,-27.319383860414348
56.04395210806388,222.67720828789533,60.17371060171921,-160.4178026172301,60.35744985673354,-38.83826335877865
56.86640401146133,230.48595965103598,61.03116045845273,-151.909760087241,60.698679901760144,-50.86218647764446
57.72385386819485,230.95215376226827,61.919233524355306,-142.6878578244275,61.09240687679085,-61.953721374045756
58.581303724928375,227.57224645583426,62.678008595988544,-133.43034351145036,61.39863896848138,-75.20356234096687
59.4387535816619,226.2902126499455,64.03904011461319,-111.85591603053433,61.888610315186256,-87.06345419847327
60.29620343839542,229.43702290076337,64.76719197707737,-102.28339694656489,62.2560888252149,-98.39456106870233
61.15365329512895,233.39967284623773,65.41368194842408,-89.82824427480915,62.73244985673354,-110.49618320610682
62.01110315186247,235.8471919302072,66.16054799426935,-78.03256202290078,63.2496418338109,-122.73377862595419
62.868553008595995,233.9824154852781,66.92442693409743,-67.89122137404581,63.86210601719199,-134.51812977099235
63.72600286532952,228.27153762268267,67.80909742120345,-56.469465648854964,64.57120343839543,-147.8072519083969
64.58345272206304,219.9965921483097,68.54776634540247,-46.539295628036086,65.1823065902579,-159.99045801526722
65.44090257879657,212.53748636859325,69.33840192758532,-34.74670367800144,65.68588825214901,-171.8541269083969
66.29835243553009,206.94315703380587,70.06840974212037,-22.74809160305341,66.17585959885388,-183.88776240458014
67.15580229226362,201.8150218102508,70.59921203438397,-9.785305343511425,66.61333401555466,-195.73200654307516
68.01325214899714,195.98759541984734,71.12806999590669,2.2839422028353056,67.14219197707737,-207.58110687022895
68.87070200573066,188.99468375136317,71.50429799426935,14.463263358778647,67.67299426934098,-219.5467557251909
69.72815186246419,182.35141766630315,71.93302292263611,26.49689885496184,68.3807306590258,-227.66630316248643
70.58560171919773,175.2419574700109,72.3704973393369,40.162213740458014,69.23818051575932,-230.81311341330422
71.44305157593125,168.13249727371863,72.79047277936964,52.26383587786256,70.09563037249285,-228.4821428571429
72.30050143266477,160.32374591057797,73.1579512893983,58.92652671755724,70.95308022922637,-225.68497818974924
72.91296561604585,155.4675572519084,,,71.8105300859599,-226.61736641221376
,,,,72.66797994269342,-229.53107960741545
