theta,emf a,emf b,emf c
radian,volt,volt,volt
0.48554745316743153,-108.26463749885575,106.64349893328644,2.7184179167951497
0.4868053481238238,-108.45613469794182,106.3921145840136,3.4599619075558716
0.48806324308021615,-108.6414912597674,106.13278750783444,4.203732305322478
0.4893211380366084,-108.82096580206945,105.8654079683612,4.95017421073421
0.49057903299300076,-108.99482467009034,105.58988343792858,5.699715382660768
0.49183692794939304,-109.16334019648083,105.306138419856,6.452763450236133
0.4930948229057854,-109.32678886616219,105.01411412423977,7.2097032505509615
0.49435271786217766,-109.48544940444404,104.71376800806408,7.970894308841061
0.49561061281857,-109.63960080806754,104.40507319189336,8.736668477204777
0.4968685077749623,-109.78952033998785,104.08801776667966,9.50732774696448
0.4981264027313546,-109.93548150960359,103.76260400526813,10.283142248782749
0.4993842976877469,-110.0777520607698,103.42884749400619,11.06434845354731
0.5006421926441392,-110.216591990285,103.08677620044155,11.851147585844325
0.5019000876005315,-110.35225161960959,102.7364294934357,12.643704260572514
0.5031579825569238,-110.48496974235117,102.37785713211362,13.442145351895144
0.5044158775133162,-110.61497186953768,102.01111823992244,14.246559102298363
0.5056737724697085,-110.74246859389874,101.63628027969101,15.056994478038446
0.5069316674261007,-110.86765409329136,101.25341804496887,15.873460775699694
0.5081895623824931,-110.99070479205214,100.86261268209945,16.695927482982157
0.5094474573388854,-111.11177819744543,100.4639507564541,17.524324395190924
0.5107053522952777,-111.23101192652753,100.05752337504418,18.358541987213435
0.51196324725167,-111.34852293667656,99.64342537635633,19.198432039062926
0.5132211422080624,-111.46440697077388,99.22175459674126,20.043808511350225
0.5144790371644546,-111.57873822559321,98.7926112210565,20.894448665316382
0.5157369321208469,-111.69156924938302,98.35609722354081,21.750094420352568
0.5169948270772392,-111.80293107195213,97.91231590311055,22.610453940238816
0.5182527220336316,-111.91283356781993,97.46137151544195,23.475203437677667
0.5195106169900239,-112.02126605020247,97.00336900236834,24.343989185094955
0.5207685119464162,-112.12819809081381,96.5384138172996,25.216429718131412
0.5220264069028084,-112.23358055769927,96.06661184359876,26.09211821677577
0.5232843018592008,-112.33734686062468,95.58806940114222,26.970625047715586
0.5245421968155931,-112.43941439095077,95.10289333468145,27.851500450190034
0.5258000917719854,-112.53968614046634,94.6111911761317,28.73427734647149
0.5270579867283777,-112.63805248136453,94.11307137156227,29.618474257056437
0.5283158816847701,-112.73439308745608,93.60864356247056,30.503598299744517
0.5295737766411623,-112.82857897485073,93.09801890990887,31.389148251033866
0.5308316715975546,-112.92047463872566,92.58131044920898,32.274617647663355
0.532089566553947,-113.00994026146577,92.05863346243116,33.1594979057028
0.5333474615103393,-113.09683396641617,91.53010585525752,34.043281434346355
0.5346053564667316,-113.18101409075568,90.99584852485933,34.92546472148604
0.5358632514231239,-113.2623414505884,90.45598570530159,35.80555136825778
0.5371211463795162,-113.34068157126605,89.9106452773001,36.683055050058584
0.5383790413359085,-113.41590685620393,89.35995902961403,37.55750238201849
0.5396369362923008,-113.48789866803223,88.80406286003685,38.428435667598436
0.5408948312486931,-113.55654929683126,88.2430969048288,39.29541550984827
0.5421527262050855,-113.62176379142205,87.677205586499,40.15802326590859
0.5434106211614778,-113.68346163121066,87.10653757108788,41.01586332656836
0.54466851611787,-113.74157821789754,86.5312456274941,41.86856520407963
0.5459264110742623,-113.79606616844279,85.95148638292272,42.71578541298072
0.5471843060306547,-113.84689639299542,85.36741997017567,43.55720913037889
0.548442200987047,-113.89405894403014,84.77920956424236,44.3925516239626
0.5497000959434393,-113.93756362564812,84.18702080744892,45.221559437966974
0.5509579908998316,-113.97744035486315,83.5910211242719,46.04401132935102
0.5522158858562239,-114.01373926967516,82.99137892877575,46.85971894857205
0.5534737808126162,-114.04653058178774,82.38826272948552,47.66852726153105
0.5547316757690085,-114.07590417492446,81.78184013831277,48.47031471148717
0.5559895707254009,-114.10196895279608,81.1722767919017,49.26499312198713
0.5572474656817932,-114.12485194383102,80.55973519542162,50.05250734410317
0.5585053606381855,-114.14469717276693,79.94437350037808,50.83283465349399
0.5597632555945777,-114.16166431207066,79.32634422943116,51.6059839049743
0.5610211505509701,-114.17592712887779,78.7057929624676,52.371994454394866
0.5622790455073624,-114.1876717456771,78.08285699926101,53.130934859640675
0.5635369404637547,-114.19709473528845,77.45766401495213,53.88290137446951
0.564794835420147,-114.20440107275546,76.83033072527651,54.6280162506821
0.5660527303765394,-114.2098019685754,76.20096157894864,55.36642586573979
0.5673106253329316,-114.21351260919451,75.56964749487076,56.09829869440407
0.5685685202893239,-114.21574983188579,74.93646466186527,56.82382314424208
0.5698264152457162,-114.21672976198359,74.3014734184324,57.54320527591603
0.5710843102021086,-114.21666544096502,73.66471722960681,58.256666430043104
0.5723422051585009,-114.21576447403051,73.02622177733082,58.96444078305156
0.5736001001148932,-114.21422672564972,72.38599417988905,59.66677285488206
0.5748579950712854,-114.21224209099692,71.74402235486467,60.36391499156653
0.5761158900276778,-114.20998837031533,71.10027453879204,61.05612484566635
0.5773737849840701,-114.20762927202954,70.45469897521478,61.74366287727527
0.5786316799404624,-114.2053125688852,69.8072237812188,62.42678989777265
0.5798895748968548,-114.20316842955278,69.15775700072861,63.10576467777533
0.5811474698532471,-114.20130794601145,68.50618685094017,63.780841639781684
0.5824053648096393,-114.19982187465801,67.8523821662433,64.45226865483541
0.5836632597660316,-114.19877960648633,67.19619304188845,65.1202849611792
0.584921154722424,-114.19822837889792,66.53745167749105,65.7851192213383
0.5861790496788163,-114.19819273875945,65.87597341827627,66.44698773236954
0.5874369446352086,-114.19867426325854,65.21155798976864,67.10609280218559
0.5886948395916008,-114.1996515419655,64.54399091945375,67.76262130290009
0.5899527345479932,-114.20108042031936,63.87304513680264,68.41674341008861
0.5912106295043855,-114.20289450156682,63.19848274098811,69.06861153473713
0.5924685244607778,-114.20500590102864,62.52005692364794,69.71835945247187
0.5937264194171701,-114.2073062434921,61.83751403219965,70.36610163246901
0.5949843143735625,-114.20966789156365,61.15059575749279,71.01193276625025
0.5962422093299548,-114.21194539000695,60.459041428027604,71.65592749440277
0.597500104286347,-114.21397710846536,59.762590391586045,72.29814032715367
0.5987579992427394,-114.21558706256361,59.06098446393182,72.9386057526965
0.6000158941991317,-114.21658689122596,58.35397042324836,73.5773385252368
0.601273789155524,-114.21677796616699,57.6413025282148,74.21433412292313
0.6025316841119163,-114.2159536079285,56.92274503707597,74.84956936417028
0.6037895790683087,-114.2139013815706,56.198074704746375,75.48300316938747
0.6050474740247009,-114.21040544419358,55.467083234908735,76.11457745381966
0.6063053689810932,-114.20524891587843,54.72957966422052,76.74421813609145
0.6075632639374855,-114.19821624539793,53.98539265612961,77.37183624614227
0.6088211588938779,-114.18909554216552,53.23437268241332,77.99732911555742
0.6100790538502702,-114.17768084635607,52.47639407139068,78.62058163283685
0.6113369488066625,-114.16377430994446,51.71135690280308,79.24146754591739
0.6125948437630547,-114.14718826255225,50.939188730606766,79.85985079426204
0.6138527387194471,-114.12774713745449,50.15984611634905,80.47558685305708
0.6151106336758394,-114.10528923486282,49.373315957405325,81.08852407251366
0.6163685286322317,-114.07966830163711,48.57961659610527,81.69850499593218
0.617626423588624,-114.05075490886817,47.778798697668826,82.30536764106063
0.6188843185450164,-114.0184376112815,46.97094588687264,82.90894673034238
0.6201422135014086,-113.98262387511217,46.15617513546476,83.5090748568808
0.6214001084578009,-113.94324076395216,45.33463689451179,84.10558357434789
0.6226580034141933,-113.90023537504341,44.50651496808122,84.6983044005907
0.6239158983705856,-113.85357502154217,43.67202612690289,85.28706972633525
0.6251737933269779,-113.80324715937473,42.83141946290292,85.87171362212713
0.6264316882833701,-113.74925906040455,41.98497548773679,86.45207253844686
0.6276895832397625,-113.69163723669473,41.13300498063736,87.027985895784
0.6289474781961548,-113.6304266236416,40.27584759303171,87.5992965633125
0.6302053731525471,-113.56568953263789,39.41387021943167,88.16585122665781
0.6314632681089394,-113.49750438666177,38.547465146065456,88.72750064705151
0.6327211630653318,-113.42596425474702,37.67704799055833,89.2840998159232
0.633979058021724,-113.35117520364,36.80305544768651,89.83550801063102
0.6352369529781163,-113.27325448706249,35.92594285779798,90.38158875858561
0.6364948479345086,-113.19232859484998,35.0461816159101,90.92220971843462
0.637752742890901,-113.10853118580235,34.164256440740736,91.45724248823774
0.6390106378472933,-113.02200092934979,33.28066252400557,91.98656235165603
0.6402685328036856,-112.9328792820859,32.39590258120391,92.51004797408339
0.6415264277600778,-112.84130822584683,31.51048382582496,93.02758106135387
0.6427843227164702,-112.7474279943082,30.624914889422396,93.53904599416154
0.6440422176728625,-112.65137481503379,29.73970271033378,94.04432945160553
0.6453001126292548,-112.55327869354367,28.8553494139602,94.54332003734085
0.6465580075856472,-112.4532612652789,27.97234920747723,95.03590792165276
0.6478159025420395,-112.35143374034025,27.091185311617437,95.52198451239695
0.6490737974984317,-112.24789496458042,26.2123269517618,96.00144216715812
0.650331692454824,-112.14272961905587,25.3362264300064,96.47417395818172
0.6515895874112164,-112.0360065780126,24.463316299135293,96.94007350064636
0.6528474823676087,-111.9277774435214,23.594006658551095,97.39903485367587
0.654105377324001,-111.81807527261275,22.728682591188946,97.85095250215949
0.6553632722803933,-111.70691351032703,21.86770175929268,98.29572142597344
0.6566211672367857,-111.59428513951913,21.01139217566334,98.73323726160544
0.6578790621931779,-111.48016205557396,20.160050165621687,99.16339655948401
0.6591369571495702,-111.3644946714344,19.313938533465965,99.5860971385534
