EMFa,EMFa,EMFb,EMFb,EMFc,EMFc
15.84472851229608,-6.01105967078189,16.578220112003898,149.76594650205766,20.81305199548443,-99.95178638234194
16.539615290966637,-14.710648148148152,17.478999269539806,152.0961934156379,21.573449985612143,-91.20276842499061
17.092951059167277,-23.95396090534979,18.37977842707572,153.26131687242804,22.225962448935427,-82.28349336991317
17.607682006330656,-31.769997427983526,19.280557584611635,154.19341563786014,22.7692895598301,-73.82556012802922
18.009815558802046,-40.40162037037038,20.18133674214755,154.6594650205762,23.384107080053028,-65.12597165066296
18.622845818791767,-48.57258802011893,21.082115899683465,154.6594650205762,23.9274341909477,-55.76183127572017
19.151874847820793,-56.7133487654321,21.98289505721938,154.6594650205762,24.542251711170636,-46.94141518061275
19.66660579498417,-64.80124742798353,22.883674214755295,154.6594650205762,25.085578822065308,-37.09396433470505
20.18133674214755,-72.68524948559673,23.78445337229121,154.34876543209882,25.700396342288236,-28.756858710562426
20.69606768931093,-79.95756172839504,24.685232529827125,153.26131687242804,26.24372345318291,-19.090649291266573
21.017774531288048,-85.66666666666669,25.58601168736304,152.01851851851856,26.858540973405844,-10.149405578417884
22.240260530801073,-98.51215277777777,26.486790844898955,149.68827160493834,27.426174823472124,-1.9331275720164172
22.7692895598301,-105.84487882944671,27.38757000243487,146.58127572016465,28.12106160214268,6.168364197530877
23.384107080053028,-113.15494970278922,28.288349159970778,142.23148148148152,28.674397370343314,15.805877057613202
23.941732272813354,-120.46502057613168,29.189128317506693,136.25051440329221,29.189128317506693,24.02970679012347
24.756722939155367,-127.4126085962506,29.80394583772962,129.3460791037952,29.71815734653572,33.04646776406037
25.543117441766093,-134.23936899862827,30.512722181641102,124.28858024691363,30.332974866758654,42.04812528577963
25.99779644509374,-138.84290123456788,31.2609203798393,115.8919238683128,30.876301977653327,51.2914380429813
26.872839055271484,-142.6800411522634,31.996751665670587,107.89917695473255,31.491119497876255,59.74937128486516
27.7736182128074,-146.8744855967078,32.64926412899386,99.0183470507545,32.03444660877093,68.81144261545498
28.674397370343314,-149.98148148148152,33.15255661066472,95.28477366255149,32.64926412899386,76.54441015089165
29.57517652787923,-152.38940329218104,34.16915023131239,81.20231481481483,33.192591239888536,85.30441243712852
30.475955685415144,-153.63220164609055,34.73678408137867,72.79875400091453,33.82170684197711,92.56615226337453
31.37673484295106,-154.64197530864203,35.35160160160161,63.97833790580708,34.42222628033439,99.5620713305899
32.277514000486974,-154.71965020576135,35.880630630630634,55.973508230452694,35.10853420988556,106.92047325102885
33.17829315802289,-154.71965020576135,36.39536157779401,48.02154063786011,35.751947893839784,114.91322016460907
34.079072315558804,-154.71965020576135,36.91009252495739,40.34143518518522,36.500647453350155,122.87630939019834
34.97985147309472,-154.71965020576135,37.42482347212077,31.7777777777778,37.42482347212077,132.36676954732516
35.880630630630634,-154.48662551440333,37.81087168249331,24.087962962962962,38.325602629656686,139.2021604938272
36.78140978816654,-153.70987654320987,38.26126126126126,17.27846364883402,39.2263817871926,144.48405349794243
37.68218894570246,-151.92335390946505,38.71165084002922,10.30066872427983,40.127160944728516,148.13477366255148
38.58296810323837,-149.43775720164615,39.2263817871926,2.9603909465020593,41.02794010226443,150.85339506172846
39.48374726077429,-146.40843621399176,39.75541081622163,-4.530921353452186,41.92871925980034,152.795267489712
40.3845264183102,-141.82561728395063,40.370228336444555,-11.780578417924062,42.829498417336254,153.5720164609054
41.24241133024917,-137.19964563328767,40.89925736547358,-20.283822016460874,43.73027757487217,154.58179012345684
42.104195719060584,-129.41175645342315,41.358838568298026,-28.420267489711875,44.63105673240809,154.6594650205762
42.886690744798855,-122.15660722450843,41.912633917701484,-36.52758487654319,45.531835889944,154.6594650205762
43.62499169931603,-114.68177141788254,42.314767470172875,-43.955246913580254,46.43261504747992,154.6594650205762
44.35029439759169,-105.73503554059107,42.829498417336254,-51.54796810699588,47.33339420501583,154.6594650205762
45.00280686091498,-97.8098422496571,43.34422936449963,-59.70383230452677,48.234173362551736,153.7273662551441
46.213854394935474,-82.13245884773664,43.85896031166302,-66.90817901234567,49.13495252008766,152.95061728395066
46.90874117360604,-72.88914609053495,44.37369125882639,-75.53980195473252,50.035731677623566,150.7757201646091
47.476375023672325,-62.95107453132141,44.90272028785542,-83.7334247828075,50.93651083515949,148.29012345679018
48.091192543895254,-54.97645176040237,45.56043205367529,-91.34556470050296,51.837289992695396,144.7947530864198
48.63451965478992,-45.551897576588885,46.17524957389822,-98.60730452674898,52.73806915023132,139.3575102880659
49.24933717501286,-36.24817101051667,46.81866325785244,-106.60005144032925,53.638848307767226,132.8328189300412
49.79266428590753,-26.27989254686787,47.49067310553797,-114.1819844535894,54.33051801801802,125.43428497942392
50.407481806130455,-16.794924554183808,48.11978870762655,-121.00874485596711,55.04149013878743,118.55617283950622
50.97511565619673,-8.185956790123441,48.7746408570733,-128.0771604938272,55.803057971976905,109.53034979423873
51.68521039466986,0.34062850729520733,49.46585098612126,-133.6697530864198,56.469868517165814,101.67655464106085
52.337722857993136,9.605909922267983,50.29309715120527,-139.18467078189303,57.16475529583638,93.76234567901238
52.866751887022154,18.388567386831284,51.193876308741174,-144.1558641975309,57.86198176063042,85.35933408155634
53.38148283418554,26.748328189300423,52.094655466277096,-148.27263374485597,58.51449422395368,76.48399634202107
53.89621378134891,34.70029578189303,52.995434623813004,-150.83590534979425,59.043523252982716,68.47916666666669
54.425242810377945,43.92095336076818,53.89621378134891,-152.77777777777783,59.55825420014609,60.934992283950635
55.04006033060087,53.04343850022863,54.796992938884834,-154.25360082304525,60.072985147309474,53.05099022633749
55.58338744149555,61.924268404206714,55.69777209642074,-154.71965020576135,60.58771609447286,44.623263888888914
56.19820496171848,69.95930498399639,56.598551253956664,-154.71965020576135,61.10244704163623,36.67129629629633
56.77870708546384,79.29927983539096,57.49933041149257,-154.71965020576135,61.61717798879962,28.923225308642003
57.19907069231393,83.79406721536355,58.400109569028494,-154.71965020576135,62.13190893596299,20.291602366255177
58.2129346791509,96.92583239805467,59.3008887265644,-154.71965020576135,62.59149013878744,12.126028806584372
58.98990544598653,105.22586591220855,60.201667884100324,-154.33127572016463,63.1470727484241,4.349908550525868
59.72203222878898,114.9181631126076,61.10244704163623,-152.77777777777783,63.69039985931878,-3.4434727937814387
60.61631225820414,123.72759487882948,62.003226199172154,-151.3019547325103,64.30521737954172,-10.753543667123893
61.40660623768732,130.8838851477741,62.90400535670806,-148.6610082304527,64.83424640857075,-19.060442386831255
62.26059167275384,138.34773662551444,63.80478451424397,-144.9326131687243,65.29382761139519,-27.02211934156378
63.16137083028975,143.8626543209877,64.70556367177988,-139.88374485596705,65.84941022103186,-35.46279149519887
64.06214998782568,147.74639917695478,65.63851351351352,-133.31050668724282,66.37843925006086,-43.79989711934155
64.96292914536158,150.54269547325106,66.474951302654,-125.76633230452677,66.83802045288533,-51.25668724279831
65.86370830289749,152.56224279835396,67.25348186023862,-119.21445473251032,67.39360306252198,-59.38665980795611
66.7644874604334,153.33899176954736,67.92263209155101,-110.78672839506174,67.92263209155101,-68.19952417695475
67.66526661796934,154.5041152263375,68.56604577550524,-102.14151234567902,68.43736303871438,-75.94759516460903
68.56604577550524,154.6594650205762,69.14511809106403,-96.67708333333331,68.95209398587778,-82.9480452674897
69.46682493304115,154.6594650205762,70.14884343803263,-82.78492798353915,69.46682493304115,-90.49221965020575
70.36760409057706,154.6594650205762,70.8437302167032,-74.13971193415637,70.02445012580148,-97.62860082304525
71.26838324811297,154.73713991769552,71.41136406676947,-64.82390260631001,70.69850255661066,-103.53189300411526
72.1691624056489,153.64969135802474,72.02618158699241,-56.30555555555554,71.25408516624734,-110.73839734796525
72.81257608960311,153.3907750342936,72.52303993182372,-48.08172582304525,71.81988069150233,-117.74639917695475
,,73.0056001947894,-41.625,72.46942212482753,-123.99922839506172
,,,,72.94125882639398,-126.98971193415639
